grid_id,LDAC_suitability_elec,LDAC_suitability_gas,LDAC combined
85531aaffffffff,0,0,0
85531ab3fffffff,1.4,0,1.4
85531ab7fffffff,1.4,0,1.4
85531abbfffffff,0,0,0
85531ac3fffffff,2.4,0,2.4
85531ac7fffffff,1.8,0,1.8
85531acbfffffff,2.8,0,2.8
85531acffffffff,2.4,0,2.4
85531ad3fffffff,2.4,0,2.4
85531ad7fffffff,1.8,0,1.8
85531adbfffffff,2.4,0,2.4
85531b03fffffff,2.6,1.8,2.6
85531b07fffffff,2.6,1.8,2.6
85531b0bfffffff,2.6,0,2.6
85531b0ffffffff,2.6,1.8,2.6
85531b13fffffff,2.2,0,2.2
85531b17fffffff,2.2,1.8,2.2
85531b1bfffffff,2.2,0,2.2
85531b23fffffff,0,0,0
85531b27fffffff,0,0,0
85531b2bfffffff,2.2,2.2,2.2
85531b2ffffffff,2.6,2.6,2.6
85531b33fffffff,0,0,0
85531b37fffffff,0,0,0
85531b3bfffffff,0,0,0
85531b43fffffff,2.2,0,2.2
85531b47fffffff,2.6,0,2.6
85531b4bfffffff,2.2,0,2.2
85531b4ffffffff,2.6,0,2.6
85531b53fffffff,1.8,0,1.8
85531b57fffffff,2.2,0,2.2
85531b5bfffffff,1.8,0,1.8
85531b63fffffff,2.2,1.8,2.2
85531b67fffffff,1.8,2.2,2.2
85531b6bfffffff,2.2,0,2.2
85531b6ffffffff,2.2,1.8,2.2
85531b73fffffff,2.6,0,2.6
85531b77fffffff,2.2,1.8,2.2
85531b7bfffffff,2.2,0,2.2
85531b83fffffff,1.8,1.8,1.8
85531b87fffffff,1.8,2.2,2.2
85531b8bfffffff,1.8,0,1.8
85531b8ffffffff,2.2,1.8,2.2
85531b93fffffff,1.4,0,1.4
85531b97fffffff,1.4,1.8,1.8
85531b9bfffffff,1.4,0,1.4
85531ba3fffffff,2.2,2.6,2.6
85531ba7fffffff,2.2,2.2,2.2
85531babfffffff,2.6,2.2,2.6
85531baffffffff,0,0,0
85531bb3fffffff,2.2,2.2,2.2
85531bb7fffffff,1.8,2.6,2.6
85531bbbfffffff,2.2,2.2,2.2
85531bc3fffffff,1.4,0,1.4
85531bc7fffffff,1.8,0,1.8
85531bcbfffffff,1.8,0,1.8
85531bcffffffff,1.8,0,1.8
85531bd3fffffff,1.4,0,1.4
85531bd7fffffff,1.4,0,1.4
85531bdbfffffff,1.4,0,1.4
85531c03fffffff,1.8,1.8,1.8
85531c07fffffff,1.8,1.8,1.8
85531c0bfffffff,1.8,1.8,1.8
85531c0ffffffff,1.4,1.8,1.8
85531c13fffffff,2.2,0,2.2
85531c17fffffff,1.8,0,1.8
85531c1bfffffff,2.2,0,2.2
85531c23fffffff,0,2.2,2.2
85531c27fffffff,0,2.2,2.2
85531c2bfffffff,0,2.6,2.6
85531c2ffffffff,0,2.6,2.6
85531c33fffffff,1.4,1.8,1.8
85531c37fffffff,0,1.8,1.8
85531c3bfffffff,1.4,2.2,2.2
85531c43fffffff,1.8,2.2,2.2
85531c47fffffff,1.4,2.2,2.2
85531c4bfffffff,1.8,2.2,2.2
85531c4ffffffff,1.4,2.2,2.2
85531c53fffffff,2.2,1.8,2.2
85531c57fffffff,1.8,1.8,1.8
85531c5bfffffff,1.8,1.8,1.8
85531c63fffffff,1.4,2.6,2.6
85531c67fffffff,1.4,2.6,2.6
85531c6bfffffff,1.4,2.2,2.2
85531c6ffffffff,1.8,2.2,2.2
85531c73fffffff,1.4,2.2,2.2
85531c77fffffff,0,2.2,2.2
85531c7bfffffff,1.4,2.6,2.6
85531c83fffffff,2.6,0,2.6
85531c87fffffff,2.6,0,2.6
85531c8bfffffff,2.6,0,2.6
85531c8ffffffff,2.2,0,2.2
85531c93fffffff,2.2,0,2.2
85531c97fffffff,2.6,0,2.6
85531c9bfffffff,2.6,0,2.6
85531ca3fffffff,1.8,0,1.8
85531ca7fffffff,1.8,0,1.8
85531cabfffffff,1.8,0,1.8
85531caffffffff,1.4,0,1.4
85531cb3fffffff,2.2,0,2.2
85531cb7fffffff,2.2,0,2.2
85531cbbfffffff,2.2,0,2.2
85531cc3fffffff,2.6,0,2.6
85531cc7fffffff,2.2,0,2.2
85531ccbfffffff,2.6,0,2.6
85531ccffffffff,2.2,0,2.2
85531cd3fffffff,2.2,0,2.2
85531cd7fffffff,2.6,0,2.6
85531cdbfffffff,2.6,0,2.6
85531d03fffffff,0,2.6,2.6
85531d07fffffff,0,2.6,2.6
85531d0bfffffff,0,2.6,2.6
85531d0ffffffff,0,2.6,2.6
85531d13fffffff,0,2.2,2.2
85531d17fffffff,0,2.6,2.6
85531d1bfffffff,0,2.2,2.2
85531d23fffffff,0,2.2,2.2
85531d27fffffff,1.4,2.2,2.2
85531d2bfffffff,0,1.8,1.8
85531d2ffffffff,1.4,1.8,1.8
85531d33fffffff,0,2.6,2.6
85531d37fffffff,1.4,2.6,2.6
85531d3bfffffff,0,2.2,2.2
85531d43fffffff,0,2.6,2.6
85531d47fffffff,0,2.6,2.6
85531d4bfffffff,1.4,2.2,2.2
85531d4ffffffff,0,2.6,2.6
85531d53fffffff,0,2.6,2.6
85531d57fffffff,0,2.6,2.6
85531d5bfffffff,0,2.6,2.6
85531d63fffffff,0,2.2,2.2
85531d67fffffff,0,1.8,1.8
85531d6bfffffff,0,2.2,2.2
85531d6ffffffff,0,2.2,2.2
85531d73fffffff,0,2.2,2.2
85531d77fffffff,0,2.2,2.2
85531d7bfffffff,0,2.2,2.2
85531d83fffffff,0,2.6,2.6
85531d87fffffff,0,2.2,2.2
85531d8bfffffff,0,2.2,2.2
85531d8ffffffff,0,2.6,2.6
85531d93fffffff,1.4,2.6,2.6
85531d97fffffff,1.4,2.2,2.2
85531d9bfffffff,1.4,2.2,2.2
85531da3fffffff,0,2.2,2.2
85531da7fffffff,0,2.2,2.2
85531dabfffffff,0,2.2,2.2
85531daffffffff,0,2.6,2.6
85531db3fffffff,0,1.8,1.8
85531db7fffffff,0,1.8,1.8
85531dbbfffffff,0,2.2,2.2
85531dc3fffffff,0,1.8,1.8
85531dc7fffffff,0,2.2,2.2
85531dcbfffffff,0,2.2,2.2
85531dcffffffff,0,2.2,2.2
85531dd3fffffff,1.4,1.8,1.8
85531dd7fffffff,1.4,1.8,1.8
85531ddbfffffff,1.4,1.8,1.8
85531e03fffffff,2.2,1.8,2.2
85531e07fffffff,2.2,1.8,2.2
85531e0bfffffff,2.6,0,2.6
85531e0ffffffff,2.2,0,2.2
85531e13fffffff,2.2,2.2,2.2
85531e17fffffff,2.2,2.2,2.2
85531e1bfffffff,2.6,1.8,2.6
85531e23fffffff,1.4,0,1.4
85531e27fffffff,1.8,0,1.8
85531e2bfffffff,1.8,0,1.8
85531e2ffffffff,1.4,0,1.4
85531e33fffffff,1.8,0,1.8
85531e37fffffff,1.8,0,1.8
85531e3bfffffff,1.8,0,1.8
85531e43fffffff,2.8,0,2.8
85531e47fffffff,3.2,0,3.2
85531e4bfffffff,3.4,3,3.4
85531e4ffffffff,3.4,0,3.4
85531e53fffffff,2.4,2.4,2.4
85531e57fffffff,2.2,1.8,2.2
85531e5bfffffff,2.4,2.4,2.4
85531e63fffffff,2.2,0,2.2
85531e67fffffff,1.8,0,1.8
85531e6bfffffff,2.8,0,2.8
85531e6ffffffff,1.8,0,1.8
85531e73fffffff,2.6,0,2.6
85531e77fffffff,2.2,0,2.2
85531e7bfffffff,3.2,0,3.2
85531e83fffffff,2.2,2.6,2.6
85531e87fffffff,1.8,2.6,2.6
85531e8bfffffff,2.2,2.6,2.6
85531e8ffffffff,2.2,2.6,2.6
85531e93fffffff,2.2,2.2,2.2
85531e97fffffff,1.8,2.2,2.2
85531e9bfffffff,2.2,2.2,2.2
85531ea3fffffff,1.4,2.2,2.2
85531ea7fffffff,1.4,2.2,2.2
85531eabfffffff,1.8,1.8,1.8
85531eaffffffff,1.4,1.8,1.8
85531eb3fffffff,1.4,2.6,2.6
85531eb7fffffff,1.4,2.6,2.6
85531ebbfffffff,1.8,2.2,2.2
85531ec3fffffff,2.2,2.2,2.2
85531ec7fffffff,2.6,2.2,2.6
85531ecbfffffff,2.2,1.8,2.2
85531ecffffffff,2.2,1.8,2.2
85531ed3fffffff,2.2,2.6,2.6
85531ed7fffffff,2.6,2.6,2.6
85531edbfffffff,2.2,2.2,2.2
85532003fffffff,0,0,0
85532007fffffff,0,0,0
8553200bfffffff,0,0,0
8553200ffffffff,0,0,0
85532013fffffff,0,0,0
85532017fffffff,0,0,0
8553201bfffffff,0,0,0
85532023fffffff,0,0,0
85532027fffffff,0,0,0
8553202bfffffff,0,0,0
8553202ffffffff,0,0,0
85532033fffffff,0,0,0
85532037fffffff,0,0,0
8553203bfffffff,0,0,0
85532043fffffff,0,0,0
85532047fffffff,0,0,0
8553204bfffffff,0,0,0
8553204ffffffff,0,0,0
85532053fffffff,0,0,0
85532057fffffff,0,0,0
8553205bfffffff,0,0,0
85532063fffffff,0,0,0
85532067fffffff,0,0,0
8553206bfffffff,0,0,0
8553206ffffffff,0,0,0
85532073fffffff,0,0,0
85532077fffffff,0,0,0
8553207bfffffff,0,0,0
85532083fffffff,0,0,0
85532087fffffff,0,0,0
8553208bfffffff,2.6,0,2.6
8553208ffffffff,0,0,0
85532093fffffff,3.2,0,3.2
85532097fffffff,0,0,0
8553209bfffffff,3.2,0,3.2
855320a3fffffff,0,0,0
855320a7fffffff,0,0,0
855320abfffffff,0,0,0
855320affffffff,0,0,0
855320b3fffffff,0,0,0
855320b7fffffff,0,0,0
855320bbfffffff,0,0,0
855320c3fffffff,0,0,0
855320c7fffffff,0,0,0
855320cbfffffff,0,0,0
855320cffffffff,0,0,0
855320d3fffffff,2.8,0,2.8
855320d7fffffff,3,0,3
855320dbfffffff,0,0,0
85532103fffffff,0,0,0
85532107fffffff,0,0,0
8553210bfffffff,0,0,0
8553210ffffffff,0,0,0
85532113fffffff,0,0,0
85532117fffffff,0,0,0
8553211bfffffff,0,0,0
85532123fffffff,0,0,0
85532127fffffff,0,0,0
8553212bfffffff,0,0,0
8553212ffffffff,0,0,0
85532133fffffff,0,0,0
85532137fffffff,0,0,0
8553213bfffffff,0,0,0
85532143fffffff,0,0,0
85532147fffffff,0,0,0
8553214bfffffff,0,0,0
8553214ffffffff,0,0,0
85532153fffffff,0,0,0
85532157fffffff,0,0,0
8553215bfffffff,0,0,0
85532163fffffff,0,0,0
85532167fffffff,0,0,0
8553216bfffffff,0,0,0
8553216ffffffff,0,0,0
85532173fffffff,0,0,0
85532177fffffff,0,0,0
8553217bfffffff,0,0,0
85532183fffffff,0,0,0
85532187fffffff,0,0,0
8553218bfffffff,0,0,0
8553218ffffffff,0,0,0
85532193fffffff,0,0,0
85532197fffffff,0,0,0
8553219bfffffff,0,0,0
855321a3fffffff,0,0,0
855321a7fffffff,0,0,0
855321abfffffff,0,0,0
855321affffffff,0,0,0
855321b3fffffff,0,0,0
855321b7fffffff,0,0,0
855321bbfffffff,0,0,0
855321c3fffffff,0,0,0
855321c7fffffff,0,0,0
855321cbfffffff,0,0,0
855321cffffffff,0,0,0
855321d3fffffff,0,0,0
855321d7fffffff,0,0,0
855321dbfffffff,0,0,0
85532203fffffff,0,0,0
85532207fffffff,0,0,0
8553220bfffffff,0,0,0
8553220ffffffff,0,0,0
85532213fffffff,0,0,0
85532217fffffff,0,0,0
8553221bfffffff,0,0,0
85532223fffffff,0,0,0
85532227fffffff,0,0,0
8553222bfffffff,0,0,0
8553222ffffffff,0,0,0
85532233fffffff,0,0,0
85532237fffffff,0,0,0
8553223bfffffff,0,0,0
85532243fffffff,0,0,0
85532247fffffff,0,0,0
8553224bfffffff,0,0,0
8553224ffffffff,0,0,0
85532253fffffff,0,0,0
85532257fffffff,0,0,0
8553225bfffffff,0,0,0
85532263fffffff,0,0,0
85532267fffffff,0,0,0
8553226bfffffff,0,0,0
8553226ffffffff,0,0,0
85532273fffffff,0,0,0
85532277fffffff,0,0,0
8553227bfffffff,0,0,0
85532283fffffff,0,0,0
85532287fffffff,0,0,0
8553228bfffffff,0,0,0
8553228ffffffff,0,0,0
85532293fffffff,0,0,0
85532297fffffff,0,0,0
8553229bfffffff,0,0,0
855322a3fffffff,0,0,0
855322a7fffffff,0,0,0
855322abfffffff,0,0,0
855322affffffff,0,0,0
855322b3fffffff,0,0,0
855322b7fffffff,0,0,0
855322bbfffffff,0,0,0
855322c3fffffff,0,0,0
855322c7fffffff,0,0,0
855322cbfffffff,0,0,0
855322cffffffff,0,0,0
855322d3fffffff,0,0,0
855322d7fffffff,0,0,0
855322dbfffffff,0,0,0
85532303fffffff,0,0,0
85532307fffffff,0,0,0
8553230bfffffff,0,0,0
8553230ffffffff,0,0,0
85532313fffffff,0,0,0
85532317fffffff,0,0,0
8553231bfffffff,0,0,0
85532323fffffff,0,0,0
85532327fffffff,2.2,0,2.2
8553232bfffffff,2.6,0,2.6
8553232ffffffff,2.2,0,2.2
85532333fffffff,0,0,0
85532337fffffff,0,0,0
8553233bfffffff,0,0,0
85532343fffffff,0,0,0
85532347fffffff,0,0,0
8553234bfffffff,0,0,0
8553234ffffffff,0,0,0
85532353fffffff,0,0,0
85532357fffffff,0,0,0
8553235bfffffff,0,0,0
85532363fffffff,0,0,0
85532367fffffff,2.6,0,2.6
8553236bfffffff,0,0,0
8553236ffffffff,0,0,0
85532373fffffff,0,0,0
85532377fffffff,0,0,0
8553237bfffffff,0,0,0
85532383fffffff,0,0,0
85532387fffffff,0,0,0
8553238bfffffff,0,0,0
8553238ffffffff,0,0,0
85532393fffffff,0,0,0
85532397fffffff,0,0,0
8553239bfffffff,0,0,0
855323a3fffffff,0,0,0
855323a7fffffff,0,0,0
855323abfffffff,0,0,0
855323affffffff,0,0,0
855323b3fffffff,0,0,0
855323b7fffffff,0,0,0
855323bbfffffff,0,0,0
855323c3fffffff,0,0,0
855323c7fffffff,0,0,0
855323cbfffffff,0,0,0
855323cffffffff,0,0,0
855323d3fffffff,0,0,0
855323d7fffffff,0,0,0
855323dbfffffff,0,0,0
85532403fffffff,3.4,0,3.4
85532407fffffff,3.6,0,3.6
8553240bfffffff,3.4,0,3.4
8553240ffffffff,3,0,3
85532413fffffff,3.8,0,3.8
85532417fffffff,4,0,4
8553241bfffffff,3.2,0,3.2
85532423fffffff,3.8,0,3.8
85532427fffffff,3.8,0,3.8
8553242bfffffff,3.2,0,3.2
8553242ffffffff,0,0,0
85532433fffffff,3.6,0,3.6
85532437fffffff,4.2,0,4.2
8553243bfffffff,3.6,0,3.6
85532443fffffff,2.6,0,2.6
85532447fffffff,3.2,0,3.2
8553244bfffffff,2.6,0,2.6
8553244ffffffff,2.6,0,2.6
85532453fffffff,2.6,0,2.6
85532457fffffff,3.2,0,3.2
8553245bfffffff,2.6,0,2.6
85532463fffffff,3.4,0,3.4
85532467fffffff,3.6,0,3.6
8553246bfffffff,2.8,0,2.8
8553246ffffffff,3,0,3
85532473fffffff,3.4,0,3.4
85532477fffffff,3.6,0,3.6
8553247bfffffff,2.8,0,2.8
85532483fffffff,3.4,0,3.4
85532487fffffff,4.4,0,4.4
8553248bfffffff,3.8,0,3.8
8553248ffffffff,3.8,0,3.8
85532493fffffff,3.4,0,3.4
85532497fffffff,4,0,4
8553249bfffffff,2.8,0,2.8
855324a3fffffff,4.6,0,4.6
855324a7fffffff,4.6,0,4.6
855324abfffffff,3.6,0,3.6
855324affffffff,4.2,0,4.2
855324b3fffffff,4.4,0,4.4
855324b7fffffff,5,0,5
855324bbfffffff,4,0,4
855324c3fffffff,2.2,0,2.2
855324c7fffffff,3.2,0,3.2
855324cbfffffff,2.2,0,2.2
855324cffffffff,2.6,0,2.6
855324d3fffffff,1.8,0,1.8
855324d7fffffff,2.8,0,2.8
855324dbfffffff,1.8,0,1.8
85532503fffffff,0,0,0
85532507fffffff,0,0,0
8553250bfffffff,0,0,0
8553250ffffffff,0,0,0
85532513fffffff,0,0,0
85532517fffffff,0,0,0
8553251bfffffff,0,0,0
85532523fffffff,0,0,0
85532527fffffff,0,0,0
8553252bfffffff,0,0,0
8553252ffffffff,0,0,0
85532533fffffff,0,0,0
85532537fffffff,0,0,0
8553253bfffffff,0,0,0
85532543fffffff,0,0,0
85532547fffffff,0,0,0
8553254bfffffff,0,0,0
8553254ffffffff,0,0,0
85532553fffffff,0,0,0
85532557fffffff,0,0,0
8553255bfffffff,0,0,0
85532563fffffff,0,0,0
85532567fffffff,0,0,0
8553256bfffffff,0,0,0
8553256ffffffff,0,0,0
85532573fffffff,0,0,0
85532577fffffff,0,0,0
8553257bfffffff,0,0,0
85532583fffffff,3.8,0,3.8
85532587fffffff,0,0,0
8553258bfffffff,3.8,0,3.8
8553258ffffffff,0,0,0
85532593fffffff,3.8,0,3.8
85532597fffffff,0,0,0
8553259bfffffff,4.2,0,4.2
855325a3fffffff,0,0,0
855325a7fffffff,0,0,0
855325abfffffff,0,0,0
855325affffffff,0,0,0
855325b3fffffff,0,0,0
855325b7fffffff,0,0,0
855325bbfffffff,0,0,0
855325c3fffffff,4.2,0,4.2
855325c7fffffff,3.8,0,3.8
855325cbfffffff,3.8,0,3.8
855325cffffffff,3.8,0,3.8
855325d3fffffff,4.2,0,4.2
855325d7fffffff,4.2,0,4.2
855325dbfffffff,4.2,0,4.2
85532603fffffff,0,0,0
85532607fffffff,0,0,0
8553260bfffffff,0,0,0
8553260ffffffff,0,0,0
85532613fffffff,2.6,0,2.6
85532617fffffff,2.6,0,2.6
8553261bfffffff,0,0,0
85532623fffffff,0,0,0
85532627fffffff,0,0,0
8553262bfffffff,0,0,0
8553262ffffffff,0,0,0
85532633fffffff,0,0,0
85532637fffffff,0,0,0
8553263bfffffff,0,0,0
85532643fffffff,0,0,0
85532647fffffff,0,0,0
8553264bfffffff,0,0,0
8553264ffffffff,0,0,0
85532653fffffff,0,0,0
85532657fffffff,0,0,0
8553265bfffffff,0,0,0
85532663fffffff,0,0,0
85532667fffffff,0,0,0
8553266bfffffff,0,0,0
8553266ffffffff,0,0,0
85532673fffffff,0,0,0
85532677fffffff,0,0,0
8553267bfffffff,0,0,0
85532683fffffff,2.6,0,2.6
85532687fffffff,2.6,0,2.6
8553268bfffffff,2.6,0,2.6
8553268ffffffff,2.6,0,2.6
85532693fffffff,2.2,0,2.2
85532697fffffff,2.6,0,2.6
8553269bfffffff,2.2,0,2.2
855326a3fffffff,2.6,0,2.6
855326a7fffffff,2.8,0,2.8
855326abfffffff,2.6,0,2.6
855326affffffff,2.6,0,2.6
855326b3fffffff,2.6,0,2.6
855326b7fffffff,3.2,0,3.2
855326bbfffffff,2.6,0,2.6
855326c3fffffff,0,0,0
855326c7fffffff,2.6,0,2.6
855326cbfffffff,0,0,0
855326cffffffff,0,0,0
855326d3fffffff,0,0,0
855326d7fffffff,2.2,0,2.2
855326dbfffffff,0,0,0
85532803fffffff,0,0,0
85532807fffffff,0,0,0
8553280bfffffff,0,0,0
8553280ffffffff,0,0,0
85532813fffffff,0,0,0
85532817fffffff,0,0,0
8553281bfffffff,0,0,0
85532823fffffff,0,0,0
85532827fffffff,0,0,0
8553282bfffffff,0,0,0
8553282ffffffff,0,0,0
85532833fffffff,0,0,0
85532837fffffff,0,0,0
8553283bfffffff,0,0,0
85532843fffffff,0,0,0
85532847fffffff,0,0,0
8553284bfffffff,2.4,0,2.4
8553284ffffffff,0,0,0
85532853fffffff,0,0,0
85532857fffffff,0,0,0
8553285bfffffff,0,0,0
85532863fffffff,0,0,0
85532867fffffff,0,0,0
8553286bfffffff,2.6,0,2.6
8553286ffffffff,3.2,0,3.2
85532873fffffff,0,0,0
85532877fffffff,0,0,0
8553287bfffffff,0,0,0
85532883fffffff,0,0,0
85532887fffffff,0,0,0
8553288bfffffff,0,0,0
8553288ffffffff,0,0,0
85532893fffffff,0,0,0
85532897fffffff,0,0,0
8553289bfffffff,0,0,0
855328a3fffffff,0,0,0
855328a7fffffff,0,0,0
855328abfffffff,0,0,0
855328affffffff,0,0,0
855328b3fffffff,0,0,0
855328b7fffffff,0,0,0
855328bbfffffff,0,0,0
855328c3fffffff,0,0,0
855328c7fffffff,0,0,0
855328cbfffffff,0,0,0
855328cffffffff,0,0,0
855328d3fffffff,0,0,0
855328d7fffffff,0,0,0
855328dbfffffff,0,0,0
85532903fffffff,0,0,0
85532907fffffff,0,0,0
8553290bfffffff,0,0,0
8553290ffffffff,0,0,0
85532913fffffff,0,0,0
85532917fffffff,3.8,0,3.8
8553291bfffffff,0,0,0
85532923fffffff,0,0,0
85532927fffffff,0,0,0
8553292bfffffff,0,0,0
8553292ffffffff,0,0,0
85532933fffffff,3.8,0,3.8
85532937fffffff,3.8,0,3.8
8553293bfffffff,0,0,0
85532943fffffff,0,0,0
85532947fffffff,0,0,0
8553294bfffffff,0,0,0
8553294ffffffff,3.2,0,3.2
85532953fffffff,0,0,0
85532957fffffff,0,0,0
8553295bfffffff,0,0,0
85532963fffffff,0,0,0
85532967fffffff,0,0,0
8553296bfffffff,2.6,0,2.6
8553296ffffffff,0,0,0
85532973fffffff,0,0,0
85532977fffffff,0,0,0
8553297bfffffff,0,0,0
85532983fffffff,3.8,0,3.8
85532987fffffff,4.2,0,4.2
8553298bfffffff,0,0,0
8553298ffffffff,3.8,0,3.8
85532993fffffff,0,0,0
85532997fffffff,3.8,0,3.8
8553299bfffffff,0,0,0
855329a3fffffff,4.2,0,4.2
855329a7fffffff,4.2,0,4.2
855329abfffffff,3.8,0,3.8
855329affffffff,4.2,0,4.2
855329b3fffffff,4.2,0,4.2
855329b7fffffff,4.6,0,4.6
855329bbfffffff,4.2,0,4.2
855329c3fffffff,0,0,0
855329c7fffffff,0,0,0
855329cbfffffff,0,0,0
855329cffffffff,0,0,0
855329d3fffffff,0,0,0
855329d7fffffff,0,0,0
855329dbfffffff,0,0,0
85532a03fffffff,2.6,0,2.6
85532a07fffffff,2.2,0,2.2
85532a0bfffffff,2.6,0,2.6
85532a0ffffffff,2.6,0,2.6
85532a13fffffff,2.6,0,2.6
85532a17fffffff,2.2,0,2.2
85532a1bfffffff,2.6,0,2.6
85532a23fffffff,2.6,0,2.6
85532a27fffffff,2.6,0,2.6
85532a2bfffffff,2.6,0,2.6
85532a2ffffffff,2.6,0,2.6
85532a33fffffff,2.2,0,2.2
85532a37fffffff,2.2,0,2.2
85532a3bfffffff,2.6,0,2.6
85532a43fffffff,2.2,0,2.2
85532a47fffffff,2.2,0,2.2
85532a4bfffffff,2.2,0,2.2
85532a4ffffffff,2.2,0,2.2
85532a53fffffff,2.2,0,2.2
85532a57fffffff,2.6,0,2.6
85532a5bfffffff,2.2,0,2.2
85532a63fffffff,2.2,0,2.2
85532a67fffffff,2.6,0,2.6
85532a6bfffffff,2.2,0,2.2
85532a6ffffffff,2.6,0,2.6
85532a73fffffff,2.2,0,2.2
85532a77fffffff,2.6,0,2.6
85532a7bfffffff,2.2,0,2.2
85532a83fffffff,2.6,0,2.6
85532a87fffffff,2.8,0,2.8
85532a8bfffffff,2.6,0,2.6
85532a8ffffffff,2.6,0,2.6
85532a93fffffff,2.2,0,2.2
85532a97fffffff,2.8,0,2.8
85532a9bfffffff,2.2,0,2.2
85532aa3fffffff,2.4,0,2.4
85532aa7fffffff,3,0,3
85532aabfffffff,1.8,0,1.8
85532aaffffffff,2.4,0,2.4
85532ab3fffffff,2.4,0,2.4
85532ab7fffffff,2.6,0,2.6
85532abbfffffff,2.2,0,2.2
85532ac3fffffff,2.6,0,2.6
85532ac7fffffff,2.6,0,2.6
85532acbfffffff,2.6,0,2.6
85532acffffffff,2.6,0,2.6
85532ad3fffffff,2.2,0,2.2
85532ad7fffffff,2.2,0,2.2
85532adbfffffff,2.6,0,2.6
85532b03fffffff,4.4,0,4.4
85532b07fffffff,4,0,4
85532b0bfffffff,3.8,0,3.8
85532b0ffffffff,4,0,4
85532b13fffffff,4,0,4
85532b17fffffff,4,0,4
85532b1bfffffff,3.4,0,3.4
85532b23fffffff,3,0,3
85532b27fffffff,3,0,3
85532b2bfffffff,3.4,3,3.4
85532b2ffffffff,3.4,3,3.4
85532b33fffffff,4,0,4
85532b37fffffff,3,0,3
85532b3bfffffff,4,0,4
85532b43fffffff,3.2,0,3.2
85532b47fffffff,3.2,0,3.2
85532b4bfffffff,2.6,0,2.6
85532b4ffffffff,3.2,0,3.2
85532b53fffffff,2.8,0,2.8
85532b57fffffff,2.8,0,2.8
85532b5bfffffff,2.6,0,2.6
85532b63fffffff,3.8,3,3.8
85532b67fffffff,3.4,3.4,3.4
85532b6bfffffff,3.2,2.4,3.2
85532b6ffffffff,3.2,2.8,3.2
85532b73fffffff,3.8,0,3.8
85532b77fffffff,3.4,3,3.4
85532b7bfffffff,3.2,2.4,3.2
85532b83fffffff,0,0,0
85532b87fffffff,0,0,0
85532b8bfffffff,0,0,0
85532b8ffffffff,4,0,4
85532b93fffffff,0,0,0
85532b97fffffff,0,0,0
85532b9bfffffff,0,0,0
85532ba3fffffff,3.6,0,3.6
85532ba7fffffff,2.6,0,2.6
85532babfffffff,4,0,4
85532baffffffff,3.6,0,3.6
85532bb3fffffff,3.6,0,3.6
85532bb7fffffff,3.2,0,3.2
85532bbbfffffff,4,0,4
85532bc3fffffff,3,0,3
85532bc7fffffff,3.4,0,3.4
85532bcbfffffff,2.8,0,2.8
85532bcffffffff,3.4,0,3.4
85532bd3fffffff,2.6,0,2.6
85532bd7fffffff,3.6,0,3.6
85532bdbfffffff,2.4,0,2.4
85532c03fffffff,0,0,0
85532c07fffffff,0,0,0
85532c0bfffffff,0,0,0
85532c0ffffffff,0,0,0
85532c13fffffff,0,0,0
85532c17fffffff,0,0,0
85532c1bfffffff,0,0,0
85532c23fffffff,0,0,0
85532c27fffffff,0,0,0
85532c2bfffffff,0,0,0
85532c2ffffffff,0,0,0
85532c33fffffff,0,0,0
85532c37fffffff,0,0,0
85532c3bfffffff,0,0,0
85532c43fffffff,0,0,0
85532c47fffffff,0,0,0
85532c4bfffffff,0,0,0
85532c4ffffffff,0,0,0
85532c53fffffff,0,0,0
85532c57fffffff,0,0,0
85532c5bfffffff,0,0,0
85532c63fffffff,0,0,0
85532c67fffffff,0,0,0
85532c6bfffffff,0,0,0
85532c6ffffffff,0,0,0
85532c73fffffff,0,0,0
85532c77fffffff,0,0,0
85532c7bfffffff,0,0,0
85532c83fffffff,0,0,0
85532c87fffffff,0,0,0
85532c8bfffffff,0,0,0
85532c8ffffffff,0,0,0
85532c93fffffff,0,0,0
85532c97fffffff,5,0,5
85532c9bfffffff,0,0,0
85532ca3fffffff,0,0,0
85532ca7fffffff,0,0,0
85532cabfffffff,0,0,0
85532caffffffff,0,0,0
85532cb3fffffff,0,0,0
85532cb7fffffff,4.2,0,4.2
85532cbbfffffff,0,0,0
85532cc3fffffff,0,0,0
85532cc7fffffff,0,0,0
85532ccbfffffff,0,0,0
85532ccffffffff,0,0,0
85532cd3fffffff,0,0,0
85532cd7fffffff,0,0,0
85532cdbfffffff,0,0,0
85532d03fffffff,0,0,0
85532d07fffffff,0,0,0
85532d0bfffffff,0,0,0
85532d0ffffffff,0,0,0
85532d13fffffff,0,0,0
85532d17fffffff,0,0,0
85532d1bfffffff,0,0,0
85532d23fffffff,0,0,0
85532d27fffffff,3.8,0,3.8
85532d2bfffffff,0,0,0
85532d2ffffffff,3.8,0,3.8
85532d33fffffff,0,0,0
85532d37fffffff,0,0,0
85532d3bfffffff,0,0,0
85532d43fffffff,0,0,0
85532d47fffffff,0,0,0
85532d4bfffffff,0,0,0
85532d4ffffffff,0,0,0
85532d53fffffff,0,0,0
85532d57fffffff,0,0,0
85532d5bfffffff,0,0,0
85532d63fffffff,0,0,0
85532d67fffffff,0,0,0
85532d6bfffffff,0,0,0
85532d6ffffffff,0,0,0
85532d73fffffff,0,0,0
